pclass,survived,name,sex,age,sibsp,parch,fare,embarked,age_name
1,0,"Ovies y Rodriguez, Mr. Servando",1,26.687878787878788,0,0,0.05410739813385612,1.0,age20
3,1,"Kink-Heilmann, Mr. Anton",1,26.687878787878788,3,1,0.04298993693898376,0.0,age20
3,1,"Jalsevac, Mr. Ivan",1,26.687878787878788,0,0,0.015411575213749284,1.0,age20
3,0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",0,26.687878787878788,1,1,0.02042143996477265,0.0,age20
3,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",0,26.687878787878788,0,4,0.04113566043083236,0.0,age20
3,0,"Johansson, Mr. Nils",1,26.687878787878788,0,0,0.015330377421392339,0.0,age20
3,0,"Larsson, Mr. August Viktor",1,26.687878787878788,0,0,0.018510168852370702,0.0,age20
3,0,"Larsson, Mr. Bengt Edvin",1,26.687878787878788,0,0,0.015175789316712771,0.0,age20
3,1,"Touma, Mrs. Darwis (Hanne Youssef Razi)",0,26.687878787878788,0,2,0.029757819776815374,1.0,age20
3,1,"Sheerlinck, Mr. Jan Baptist",1,26.687878787878788,0,0,0.018542765081513996,0.0,age20
3,0,"Makinen, Mr. Kalle Edvard",1,26.687878787878788,0,0,0.015468569817999833,0.0,age20
3,0,"Nieminen, Miss. Manta Josefina",0,26.687878787878788,0,0,0.015468569817999833,0.0,age20
1,1,"Allen, Miss. Elisabeth Walton",0,26.687878787878788,0,0,0.41250332793836464,0.0,age20
3,0,"Zimmerman, Mr. Leo",1,26.687878787878788,0,0,0.015370976317570811,0.0,age20
2,1,"Hold, Mrs. Stephen (Annie Margaret Hill)",0,26.687878787878788,1,0,0.050748620223090936,0.0,age20
2,1,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",0,26.687878787878788,1,0,0.050748620223090936,0.0,age20
3,0,"Christmann, Mr. Emil",1,26.687878787878788,0,0,0.015712553569072387,0.0,age20
2,0,"del Carlo, Mr. Sebastiano",1,26.687878787878788,1,0,0.05410739813385612,1.0,age20
3,1,"Daly, Mr. Eugene Patrick",1,26.687878787878788,0,0,0.015126992566498259,2.0,age20
3,0,"Braund, Mr. Lewis Richard",1,26.687878787878788,1,0,0.013752485706455927,0.0,age20
2,0,"Coleridge, Mr. Reginald Charles",1,26.687878787878788,0,0,0.020494635090094415,0.0,age20
2,0,"Clarke, Mr. Charles Valentine",1,26.687878787878788,1,0,0.050748620223090936,0.0,age20
2,0,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",0,26.687878787878788,1,0,0.050748620223090936,0.0,age20
2,1,"Nye, Mrs. (Elizabeth Ramell)",0,26.687878787878788,0,0,0.020494635090094415,0.0,age20
1,1,"Bird, Miss. Ellen",0,32.084848484848486,0,0,0.4328841690069588,0.0,age30
2,1,"Pallas y Castello, Mr. Emilio",1,32.084848484848486,0,0,0.027049600139910042,1.0,age30
1,0,"Long, Mr. Milton Clyde",1,32.084848484848486,0,0,0.05855610025741261,0.0,age30
2,1,"Wells, Mrs. Arthur Henry (""Addie"" Dart Trevaskis)",0,32.084848484848486,0,2,0.04489301019734967,0.0,age30
2,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",0,32.084848484848486,1,0,0.050748620223090936,0.0,age30
1,0,"Pears, Mr. Thomas Clinton",1,32.084848484848486,1,0,0.12999454257145598,0.0,age30
2,0,"Turpin, Mr. William John Robert",1,32.084848484848486,1,0,0.04098927018018883,0.0,age30
1,1,"Francatelli, Miss. Laura Mabel",0,32.084848484848486,0,0,0.11111839809247648,1.0,age30
3,0,"Adahl, Mr. Mauritz Nils Martin",1,32.084848484848486,0,0,0.014151057562208049,0.0,age30
2,0,"Ware, Mr. John James",1,32.084848484848486,1,0,0.04098927018018883,0.0,age30
1,0,"Foreman, Mr. Benjamin Laventall",1,32.084848484848486,0,0,0.05416439273810667,1.0,age30
3,0,"Lobb, Mr. William Arthur",1,32.084848484848486,1,0,0.031425107138144774,0.0,age30
3,0,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",0,32.084848484848486,1,0,0.030351578633425542,0.0,age30
3,0,"Cacic, Miss. Marija",0,32.084848484848486,0,0,0.016908073949327893,0.0,age30
3,0,"Karaic, Mr. Milan",1,32.084848484848486,0,0,0.015411575213749284,0.0,age30
3,0,"Ibrahim Shawah, Mr. Yousseff",1,32.084848484848486,0,0,0.014110458666029575,1.0,age30
2,0,"Lahtinen, Rev. William",1,32.084848484848486,1,1,0.050748620223090936,0.0,age30
3,0,"Somerton, Mr. Francis William",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
2,1,"Sinkkonen, Miss. Anna",0,32.084848484848486,0,0,0.025374310111545468,0.0,age30
2,0,"Matthews, Mr. William John",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
2,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,32.084848484848486,3,0,0.04098927018018883,0.0,age30
2,0,"Harris, Mr. Walter",1,32.084848484848486,0,0,0.020494635090094415,0.0,age30
2,0,"McCrie, Mr. James Matthew",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
3,0,"Attalah, Mr. Sleiman",1,32.084848484848486,0,0,0.014102260811993537,1.0,age30
2,1,"Portaluppi, Mr. Emilio Ilario Giuseppe",1,32.084848484848486,0,0,0.024861944234293106,1.0,age30
1,1,"Cherry, Miss. Gladys",0,32.084848484848486,0,0,0.16883675574220638,0.0,age30
2,1,"Slayter, Miss. Hilda Mary",0,32.084848484848486,0,0,0.024105594605968193,2.0,age30
3,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0,32.084848484848486,1,1,0.04713766070721715,0.0,age30
1,0,"Maguire, Mr. John Edward",1,32.084848484848486,0,0,0.050748620223090936,0.0,age30
2,0,"Aldworth, Mr. Charles Augustus",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
2,0,"Abelson, Mr. Samuel",1,32.084848484848486,1,0,0.04684488020593009,1.0,age30
1,0,"Loring, Mr. Joseph Holland",1,32.084848484848486,0,0,0.08881008539040913,0.0,age30
3,1,"de Mulder, Mr. Theodore",1,32.084848484848486,0,0,0.018542765081513996,0.0,age30
3,1,"Dowdell, Miss. Elizabeth",0,32.084848484848486,0,0,0.024349578357040744,0.0,age30
1,1,"Perreault, Miss. Anne",0,32.084848484848486,0,0,0.18249984580226933,0.0,age30
1,1,"Serepeca, Miss. Augusta",0,32.084848484848486,0,0,0.060507970265993034,1.0,age30
3,0,"Connolly, Miss. Kate",0,32.084848484848486,0,0,0.014891206669461744,2.0,age30
2,0,"Corbett, Mrs. Walter H (Irene Colvin)",0,32.084848484848486,0,0,0.025374310111545468,0.0,age30
3,1,"Daly, Miss. Margaret Marcella ""Maggie""",0,32.084848484848486,0,0,0.013565496559633922,2.0,age30
1,1,"LeRoy, Miss. Bertha",0,32.084848484848486,0,0,0.20772776566317125,1.0,age30
1,1,"Bonnell, Miss. Caroline",0,32.084848484848486,0,0,0.32179836714362564,0.0,age30
2,1,"Duran y More, Miss. Florentina",0,32.084848484848486,1,0,0.027049600139910042,1.0,age30
3,0,"Corn, Mr. Harry",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
2,0,"Givard, Mr. Hans Kristensen",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
2,0,"Hale, Mr. Reginald",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
1,0,"Allison, Mr. Hudson Joshua Creighton",1,32.084848484848486,1,2,0.29580589980036276,0.0,age30
1,1,"Mock, Mr. Philipp Edmund",1,32.084848484848486,1,0,0.11272049299551928,1.0,age30
3,0,"Tomlin, Mr. Ernest Portage",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
3,0,"Mangan, Miss. Mary",0,32.084848484848486,0,0,0.015126992566498259,2.0,age30
1,0,"Davidson, Mr. Thornton",1,32.084848484848486,1,0,0.10149724044618187,0.0,age30
2,0,"Mallet, Mr. Albert",1,32.084848484848486,1,1,0.07222738817151159,1.0,age30
1,1,"Wilson, Miss. Helen Alice",0,32.084848484848486,0,0,0.2625265161540666,1.0,age30
1,1,"Newell, Miss. Madeleine",0,32.084848484848486,1,0,0.22109807522194713,1.0,age30
1,1,"Dick, Mr. Albert Adrian",1,32.084848484848486,1,0,0.11125659048908397,0.0,age30
1,1,"Wick, Miss. Mary Natalie",0,32.084848484848486,0,2,0.32179836714362564,0.0,age30
1,0,"Roebling, Mr. Washington Augustus II",1,32.084848484848486,0,0,0.09856123757927521,0.0,age30
2,0,"Collyer, Mr. Harvey",1,32.084848484848486,1,1,0.05123658772523604,0.0,age30
2,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0,32.084848484848486,1,1,0.05123658772523604,0.0,age30
2,1,"Walcroft, Miss. Nellie",0,32.084848484848486,0,0,0.04098927018018883,0.0,age30
1,1,"Tucker, Mr. Gilbert Milligan Jr",1,32.084848484848486,0,0,0.05570149036986375,1.0,age30
3,1,"Osman, Mrs. Mara",0,32.084848484848486,0,0,0.016948672845506364,0.0,age30
2,1,"Ware, Mrs. John James (Florence Louise Long)",0,32.084848484848486,0,0,0.04098927018018883,0.0,age30
2,0,"Kvillner, Mr. Johan Henrik Johannesson",1,32.084848484848486,0,0,0.020494635090094415,0.0,age30
3,1,"Stranden, Mr. Juho",1,32.084848484848486,0,0,0.015468569817999833,0.0,age30
3,0,"Johansson, Mr. Karl Johan",1,32.084848484848486,0,0,0.015175789316712771,0.0,age30
3,0,"Olsson, Miss. Elina",0,32.084848484848486,0,0,0.015330377421392339,0.0,age30
3,0,"Conlon, Mr. Thomas Henry",1,32.084848484848486,0,0,0.015094396337354966,2.0,age30
3,0,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",0,32.084848484848486,1,0,0.03513366015444757,0.0,age30
3,0,"Vander Planke, Mr. Julius",1,32.084848484848486,3,0,0.03513366015444757,0.0,age30
3,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",0,32.084848484848486,1,1,0.04006213192611313,0.0,age30
3,0,"Connaghton, Mr. Michael",1,32.084848484848486,0,0,0.015126992566498259,2.0,age30
2,1,"Wilhelms, Mr. Charles",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
3,0,"Backstrom, Mr. Karl Alfred",1,32.084848484848486,1,0,0.030937139635999665,0.0,age30
2,0,"McCrae, Mr. Arthur Gordon",1,32.084848484848486,0,0,0.026350245115835676,0.0,age30
3,0,"Dooley, Mr. Patrick",1,32.084848484848486,0,0,0.015126992566498259,2.0,age30
3,1,"Pickard, Mr. Berk (Berk Trembisky)",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
1,1,"Bazzani, Miss. Albina",0,32.084848484848486,0,0,0.14891148113361488,1.0,age30
3,1,"Olsson, Mr. Oscar Wilhelm",1,32.084848484848486,0,0,0.015175789316712771,0.0,age30
2,1,"Pinsky, Mrs. (Rosa)",0,32.084848484848486,0,0,0.025374310111545468,0.0,age30
2,0,"de Brito, Mr. Jose Joaquim",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
3,1,"Bing, Mr. Lee",1,32.084848484848486,0,0,0.11027245763075773,0.0,age30
3,0,"Spinner, Mr. Henry John",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
3,0,"Bourke, Mrs. John (Catherine)",0,32.084848484848486,1,1,0.030253985132996517,2.0,age30
2,1,"Beane, Mr. Edward",1,32.084848484848486,1,0,0.050748620223090936,0.0,age30
3,0,"Gronnestad, Mr. Daniel Danielsen",1,32.084848484848486,0,0,0.016322512946753766,0.0,age30
3,0,"Leinonen, Mr. Antti Gustaf",1,32.084848484848486,0,0,0.015468569817999833,0.0,age30
3,0,"Tikkanen, Mr. Juho",1,32.084848484848486,0,0,0.015468569817999833,0.0,age30
3,0,"Andersen, Mr. Albert Karvin",1,32.084848484848486,0,0,0.04396587194327397,0.0,age30
3,1,"Jonsson, Mr. Carl",1,32.084848484848486,0,0,0.015330377421392339,0.0,age30
3,1,"Lundstrom, Mr. Thure Edvin",1,32.084848484848486,0,0,0.014793613169032724,0.0,age30
3,0,"Pavlovic, Mr. Stefo",1,32.084848484848486,0,0,0.015411575213749284,0.0,age30
1,1,"Stahelin-Maeglin, Dr. Max",1,32.084848484848486,0,0,0.05953203526170282,1.0,age30
2,0,"Jenkin, Mr. Stephen Curnow",1,32.084848484848486,0,0,0.020494635090094415,0.0,age30
3,1,"Jussila, Mr. Eiriik",1,32.084848484848486,0,0,0.015468569817999833,0.0,age30
3,1,"Chip, Mr. Chang",1,32.084848484848486,0,0,0.11027245763075773,0.0,age30
2,0,"Hickman, Mr. Lewis",1,32.084848484848486,2,0,0.1434624456306609,0.0,age30
3,0,"Wenzel, Mr. Linhart",1,32.084848484848486,0,0,0.018542765081513996,0.0,age30
1,0,"Keeping, Mr. Edwin",1,32.084848484848486,0,0,0.41282050681475896,1.0,age30
2,0,"Nasser, Mr. Nicholas",1,32.084848484848486,1,0,0.058694292654020104,1.0,age30
2,1,"Webber, Miss. Susan",0,32.084848484848486,0,0,0.025374310111545468,0.0,age30
1,1,"Daniels, Miss. Sarah",0,32.084848484848486,0,0,0.29580589980036276,0.0,age30
3,0,"Vande Velde, Mr. Johannes Joseph",1,32.084848484848486,0,0,0.018542765081513996,0.0,age30
3,0,"Markun, Mr. Johann",1,32.084848484848486,0,0,0.015411575213749284,0.0,age30
3,0,"Stankovic, Mr. Ivan",1,32.084848484848486,0,0,0.016908073949327893,1.0,age30
3,1,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",0,32.084848484848486,3,0,0.030937139635999665,0.0,age30
2,0,"Hunt, Mr. George Henry",1,32.084848484848486,0,0,0.023959204355324663,0.0,age30
3,0,"Johansson, Mr. Gustaf Joel",1,32.084848484848486,0,0,0.016891873428256675,0.0,age30
1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,32.084848484848486,0,0,0.16883675574220638,0.0,age30
3,0,"Goldsmith, Mr. Frank John",1,32.084848484848486,1,1,0.04006213192611313,0.0,age30
3,0,"Nancarrow, Mr. William Henry",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
3,0,"Drazenoic, Mr. Jozef",1,32.084848484848486,0,0,0.015411575213749284,1.0,age30
1,1,"Rosenbaum, Miss. Edith Louise",0,32.084848484848486,0,0,0.05410739813385612,1.0,age30
2,1,"Quick, Mrs. Frederick Charles (Jane Richards)",0,32.084848484848486,0,2,0.050748620223090936,0.0,age30
1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,32.084848484848486,1,0,0.10364429745562033,0.0,age30
1,0,"Carlsson, Mr. Frans Olof",1,32.084848484848486,0,0,0.009759350042902102,0.0,age30
3,0,"Karlsson, Mr. Julius Konrad Eugen",1,32.084848484848486,0,0,0.015330377421392339,0.0,age30
1,1,"Minahan, Miss. Daisy E",0,32.084848484848486,1,0,0.17566830077223786,2.0,age30
1,0,"Rowe, Mr. Alfred G",1,32.084848484848486,0,0,0.051822148727810165,0.0,age30
3,1,"Dean, Mrs. Bertram (Eva Georgetta Light)",0,32.084848484848486,1,2,0.04015972542654215,0.0,age30
3,0,"Johnson, Mr. Malkolm Joackim",1,32.084848484848486,0,0,0.015175789316712771,0.0,age30
2,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",0,32.084848484848486,1,2,0.05416439273810667,0.0,age30
2,0,"Gillespie, Mr. William Henry",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
1,1,"Seward, Mr. Frederic Kimber",1,32.084848484848486,0,0,0.051822148727810165,0.0,age30
2,1,"Garside, Miss. Ethel",0,32.084848484848486,0,0,0.025374310111545468,0.0,age30
3,0,"Johanson, Mr. Jakob Alfred",1,32.084848484848486,0,0,0.012678957201736696,0.0,age30
2,1,"Lemore, Mrs. (Amelia Milley)",0,32.084848484848486,0,0,0.020494635090094415,0.0,age30
2,0,"Kantor, Mr. Sinai",1,32.084848484848486,1,0,0.050748620223090936,0.0,age30
3,0,"Morley, Mr. William",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
2,0,"Gale, Mr. Shadrach",1,32.084848484848486,1,0,0.04098927018018883,0.0,age30
2,0,"Ponesell, Mr. Martin",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
2,0,"Renouf, Mr. Peter Henry",1,32.084848484848486,1,0,0.04098927018018883,0.0,age30
2,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",0,32.084848484848486,1,1,0.06343577527886367,0.0,age30
2,0,"Angle, Mr. William A",1,32.084848484848486,1,0,0.050748620223090936,0.0,age30
2,1,"Doling, Mrs. John T (Ada Julia Bone)",0,32.084848484848486,0,1,0.04489301019734967,0.0,age30
2,1,"Beesley, Mr. Lawrence",1,32.084848484848486,0,0,0.025374310111545468,0.0,age30
3,0,"Theobald, Mr. Thomas Leonard",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
3,0,"Danbom, Mr. Ernst Gilbert",1,32.084848484848486,1,1,0.028106928123558056,0.0,age30
3,0,"Lemberopolous, Mr. Peter L",1,32.084848484848486,0,0,0.012565163180236457,1.0,age30
3,0,"Kelly, Mr. James",1,32.084848484848486,0,0,0.015281580671177828,2.0,age30
1,1,"Bissette, Miss. Amelia",0,32.084848484848486,0,0,0.2647385704347907,0.0,age30
1,1,"Geiger, Miss. Amalie",0,32.084848484848486,0,0,0.41282050681475896,1.0,age30
3,0,"Rintamaki, Mr. Matti",1,32.084848484848486,0,0,0.013907073811135496,0.0,age30
1,1,"Silverthorne, Mr. Spencer Victor",1,32.084848484848486,0,0,0.05130978285055781,0.0,age30
1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",0,32.084848484848486,1,0,0.10149724044618187,0.0,age30
1,1,"Homer, Mr. Harry (""Mr E Haven"")",1,32.084848484848486,0,0,0.051822148727810165,1.0,age30
2,0,"Fynney, Mr. Joseph J",1,32.084848484848486,0,0,0.050748620223090936,0.0,age30
1,1,"Lesurer, Mr. Gustave J",1,32.084848484848486,0,0,1.0,1.0,age30
1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0,32.084848484848486,1,0,0.17566830077223786,0.0,age30
3,0,"McGowan, Miss. Katherine",0,32.084848484848486,0,0,0.015126992566498259,2.0,age30
3,0,"Markoff, Mr. Marin",1,32.084848484848486,0,0,0.015411575213749284,1.0,age30
1,1,"Ward, Miss. Anna",0,32.084848484848486,0,0,1.0,1.0,age30
3,0,"Cor, Mr. Bartol",1,32.084848484848486,0,0,0.015411575213749284,0.0,age30
2,1,"Cameron, Miss. Clear Annie",0,32.084848484848486,0,0,0.04098927018018883,0.0,age30
1,1,"Schabert, Mrs. Paul (Emma Mock)",0,32.084848484848486,1,0,0.11272049299551928,1.0,age30
1,1,"Futrelle, Mrs. Jacques Heath (Lily May Peel)",0,32.084848484848486,1,0,0.10364429745562033,0.0,age30
1,1,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",0,32.084848484848486,1,0,0.16293234896625058,0.0,age30
3,1,"Abbott, Mrs. Stanton (Rosa Hunt)",0,32.084848484848486,1,1,0.03952536767375352,0.0,age30
3,0,"Allen, Mr. William Henry",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
2,0,"Slemen, Mr. Richard James",1,32.084848484848486,0,0,0.020494635090094415,0.0,age30
3,0,"Brocklebank, Mr. William Alfred",1,32.084848484848486,0,0,0.015712553569072387,0.0,age30
3,0,"Asim, Mr. Adola",1,32.084848484848486,0,0,0.013760683560491965,0.0,age30
2,0,"Keane, Mr. Daniel",1,32.084848484848486,0,0,0.024105594605968193,2.0,age30
3,1,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)",0,32.084848484848486,0,2,0.031034733136428686,0.0,age30
3,0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",0,32.084848484848486,0,2,0.023780217875537836,0.0,age30
3,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,32.084848484848486,1,0,0.033962538149299316,0.0,age30
1,1,"Cardeza, Mr. Thomas Drake Martinez",1,40.18484848484849,0,1,1.0,1.0,age40
1,1,"Carter, Mr. William Ernest",1,40.18484848484849,1,2,0.23422440102965045,0.0,age40
3,0,"Turcin, Mr. Stjepan",1,40.18484848484849,0,0,0.015411575213749284,0.0,age40
1,1,"McGough, Mr. James Robert",1,40.18484848484849,0,0,0.05130978285055781,0.0,age40
2,1,"Buss, Miss. Kate",0,40.18484848484849,0,0,0.025374310111545468,0.0,age40
2,1,"Ball, Mrs. (Ada E Hall)",0,40.18484848484849,0,0,0.025374310111545468,0.0,age40
1,0,"Cavendish, Mr. Tyrell William",1,40.18484848484849,1,0,0.15390495017656614,0.0,age40
3,0,"Dennis, Mr. William",1,40.18484848484849,0,0,0.014151057562208049,0.0,age40
2,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,40.18484848484849,1,0,0.050748620223090936,0.0,age40
2,0,"Reeves, Mr. David",1,40.18484848484849,0,0,0.020494635090094415,0.0,age40
1,1,"Young, Miss. Marie Grice",0,40.18484848484849,0,0,0.2647385704347907,1.0,age40
1,1,"Chaudanson, Miss. Victorine",0,40.18484848484849,0,0,0.5121218935012878,1.0,age40
1,0,"Beattie, Mr. Thomson",1,40.18484848484849,0,0,0.1468620176246054,1.0,age40
1,0,"Ross, Mr. John Hugo",1,40.18484848484849,0,0,0.07831878409428937,1.0,age40
3,0,"Wittevrongel, Mr. Camille",1,40.18484848484849,0,0,0.018542765081513996,0.0,age40
2,1,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",0,40.18484848484849,0,3,0.0761229303346364,0.0,age40
3,0,"Van Impe, Mr. Jean Baptiste",1,40.18484848484849,1,1,0.04713766070721715,0.0,age40
1,1,"Crosby, Miss. Harriet R",0,40.18484848484849,0,2,0.13858277060920984,0.0,age40
2,0,"Fox, Mr. Stanley Hubert",1,40.18484848484849,0,0,0.025374310111545468,0.0,age40
3,0,"Coleff, Mr. Peju",1,40.18484848484849,0,0,0.014630827210317115,0.0,age40
3,0,"Leonard, Mr. Lionel",1,40.18484848484849,0,0,0.0,0.0,age40
2,0,"Hocking, Mr. Samuel James Metcalfe",1,40.18484848484849,0,0,0.025374310111545468,0.0,age40
1,0,"Evans, Miss. Edith Corse",0,40.18484848484849,0,0,0.06183368037582086,1.0,age40
1,1,"Carter, Mrs. William Ernest (Lucile Polk)",0,40.18484848484849,1,2,0.23422440102965045,0.0,age40
3,0,"Lindell, Mr. Edvard Bengtsson",1,40.18484848484849,1,0,0.030351578633425542,0.0,age40
2,0,"Levy, Mr. Rene Jacques",1,40.18484848484849,0,0,0.025130326360472913,1.0,age40
2,0,"West, Mr. Edwy Arthur",1,40.18484848484849,1,2,0.05416439273810667,0.0,age40
1,1,"Flynn, Mr. John Irwin (""Irving"")",1,40.18484848484849,0,0,0.051504969851415845,0.0,age40
3,1,"de Messemaeker, Mr. Guillaume Joseph",1,40.18484848484849,1,0,0.033962538149299316,0.0,age40
2,0,"Navratil, Mr. Michel (""Louis M Hoffman"")",1,40.18484848484849,0,2,0.050748620223090936,0.0,age40
1,0,"Compton, Mr. Alexander Taylor Jr",1,40.18484848484849,1,1,0.16231419173453318,1.0,age40
1,0,"Futrelle, Mr. Jacques Heath",1,40.18484848484849,1,0,0.10364429745562033,0.0,age40
1,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",0,40.18484848484849,1,0,0.17566830077223786,2.0,age40
2,0,"Chapman, Mr. John Henry",1,40.18484848484849,1,0,0.050748620223090936,0.0,age40
3,0,"Gustafsson, Mr. Anders Vilhelm",1,40.18484848484849,2,0,0.015468569817999833,0.0,age40
1,0,"Natsch, Mr. Charles H",1,40.18484848484849,0,1,0.057970539254838485,1.0,age40
3,0,"Laitinen, Miss. Kristina Sofia",0,40.18484848484849,0,0,0.018713553707264782,0.0,age40
3,0,"Carr, Miss. Jeannie",0,40.18484848484849,0,0,0.015126992566498259,2.0,age40
1,1,"Beckwith, Mr. Richard Leonard",1,40.18484848484849,1,1,0.10257896680493714,0.0,age40
3,1,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",0,40.18484848484849,1,5,0.061264319894317944,0.0,age40
3,0,"Cacic, Mr. Luka",1,40.18484848484849,0,0,0.016908073949327893,0.0,age40
3,0,"Goncalves, Mr. Manuel Estanslas",1,40.18484848484849,0,0,0.013760683560491965,0.0,age40
1,1,"Hoyt, Mr. Frederick Maxfield",1,40.18484848484849,1,0,0.17566830077223786,0.0,age40
3,0,"Andersson, Miss. Ida Augusta Margareta",0,40.18484848484849,4,2,0.015175789316712771,0.0,age40
1,0,"Reuchlin, Jonkheer. John George",1,40.18484848484849,0,0,0.0,0.0,age40
1,0,"Graham, Mr. George Edward",1,40.18484848484849,0,1,0.2995388511917728,0.0,age40
2,0,"Funk, Miss. Annie Clemmer",0,40.18484848484849,0,0,0.025374310111545468,0.0,age40
3,0,"Rekic, Mr. Tido",1,40.18484848484849,0,0,0.015411575213749284,0.0,age40
1,1,"Icard, Miss. Amelie",0,40.18484848484849,0,0,0.15614960068643363,,age40
1,1,"Endres, Miss. Caroline Louise",0,40.18484848484849,0,0,0.4440992237022602,1.0,age40
2,0,"Gale, Mr. Harry",1,40.18484848484849,1,0,0.04098927018018883,0.0,age40
3,1,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",0,40.18484848484849,0,0,0.014110458666029575,1.0,age40
1,1,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",0,40.18484848484849,1,0,0.13913573538264068,1.0,age40
3,0,"Saether, Mr. Simon Sivertsen",1,40.18484848484849,0,0,0.014151057562208049,0.0,age40
1,1,"Compton, Miss. Sara Rebecca",0,40.18484848484849,1,1,0.16231419173453318,1.0,age40
1,1,"Silvey, Mrs. William Baird (Alice Munger)",0,40.18484848484849,1,0,0.1091095334796455,0.0,age40
3,1,"Niskanen, Mr. Juha",1,40.18484848484849,0,0,0.015468569817999833,0.0,age40
1,0,"Andrews, Mr. Thomas Jr",1,40.18484848484849,0,0,0.0,0.0,age40
1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0,40.18484848484849,1,1,0.1554664461834305,0.0,age40
1,1,"Kreuchen, Miss. Emilie",0,40.18484848484849,0,0,0.41250332793836464,0.0,age40
3,0,"Andersson, Mr. Anders Johan",1,40.18484848484849,1,5,0.06104473451835265,0.0,age40
2,0,"Meyer, Mr. August",1,40.18484848484849,0,0,0.025374310111545468,0.0,age40
1,1,"Oliva y Ocana, Dona. Fermina",0,40.18484848484849,0,0,0.2125586439344078,1.0,age40
3,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0,40.18484848484849,1,5,0.06104473451835265,0.0,age40
1,0,"Cumings, Mr. John Bradley",1,40.18484848484849,1,0,0.13913573538264068,1.0,age40
3,1,"Karun, Mr. Franz",1,40.18484848484849,0,1,0.026187654344120927,1.0,age40
3,0,"Salonen, Mr. Johan Werner",1,40.18484848484849,0,0,0.015468569817999833,0.0,age40
2,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",1,40.18484848484849,0,0,0.050748620223090936,0.0,age40
1,0,"Dulles, Mr. William Crothers",1,40.18484848484849,0,0,0.057970539254838485,1.0,age40
3,0,"Rice, Mrs. William (Margaret Norton)",0,40.18484848484849,0,5,0.056848213999904744,2.0,age40
3,0,"Elias, Mr. Joseph",1,40.18484848484849,0,2,0.014110458666029575,1.0,age40
3,0,"Lester, Mr. James",1,40.18484848484849,0,0,0.04713766070721715,0.0,age40
1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0,40.18484848484849,1,1,0.21642978772242535,1.0,age40
2,0,"Otter, Mr. Richard",1,40.18484848484849,0,0,0.025374310111545468,0.0,age40
